#   See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.			/#   See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.__cds_from_genomic.fna.gz
# assembly_accession	organism_name	species_taxid	ftp_path/# assembly_accession_asm_name_cds_from_genomic.fna.gz
GCF_000400465.1	Wallemia ichthyophaga EXF-994	245174	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/400/465/GCF_000400465.1_Wallemia_ichthyophaga_version_1.0/GCF_000400465.1_Wallemia ichthyophaga version 1.0_cds_from_genomic.fna.gz
GCF_000403515.1	Pseudozyma hubeiensis SY62	327079	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/403/515/GCF_000403515.1_ASM40351v1/GCF_000403515.1_ASM40351v1_cds_from_genomic.fna.gz
GCF_003711515.1	Sodiomyces alkalinus F11	1302862	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/711/515/GCF_003711515.1_Sodal1/GCF_003711515.1_Sodal1_cds_from_genomic.fna.gz
GCF_001632365.1	Laetiporus sulphureus 93-53	5630	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/632/365/GCF_001632365.1_Laesu1/GCF_001632365.1_Laesu1_cds_from_genomic.fna.gz
GCF_010015565.1	Dissoconium aciculare CBS 342.82	112489	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/015/565/GCF_010015565.1_Disac1/GCF_010015565.1_Disac1_cds_from_genomic.fna.gz
GCF_007821495.1	Lachnellula hyalina	1316788	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/821/495/GCF_007821495.1_CFIA_Lhya_EG2017/GCF_007821495.1_CFIA_Lhya_EG2017_cds_from_genomic.fna.gz
GCF_001619985.1	Xylona heveae TC161	1217826	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/619/985/GCF_001619985.1_Xylona_heveae_TC161_v1.0/GCF_001619985.1_Xylona heveae TC161 v1.0_cds_from_genomic.fna.gz
GCF_002708625.1	Rhizopus microsporus ATCC 52813	58291	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/708/625/GCF_002708625.1_Rhimi1_1/GCF_002708625.1_Rhimi1_1_cds_from_genomic.fna.gz
GCF_003344945.1	Aspergillus welwitschiae	1341132	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/344/945/GCF_003344945.1_Aspwel1/GCF_003344945.1_Aspwel1_cds_from_genomic.fna.gz
GCF_001661345.1	Ascoidea rubescens DSM 1968	54195	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/661/345/GCF_001661345.1_Ascru1/GCF_001661345.1_Ascru1_cds_from_genomic.fna.gz
GCF_000803265.1	Ordospora colligata OC4	174685	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/803/265/GCF_000803265.1_ASM80326v1/GCF_000803265.1_ASM80326v1_cds_from_genomic.fna.gz
GCF_000497045.1	Kalmanozyma brasiliensis GHG001	1392244	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/497/045/GCF_000497045.1_PSEUBRA1/GCF_000497045.1_PSEUBRA1_cds_from_genomic.fna.gz
GCF_001651985.1	Fonsecaea erecta	1367422	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/651/985/GCF_001651985.1_ASM165198v1/GCF_001651985.1_ASM165198v1_cds_from_genomic.fna.gz
GCF_020536065.1	Ogataea philodendri	1378263	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/536/065/GCF_020536065.1_ASM2053606v1/GCF_020536065.1_ASM2053606v1_cds_from_genomic.fna.gz
GCF_001653235.2	Pochonia chlamydosporia 170	280754	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/653/235/GCF_001653235.2_ASM165323v2/GCF_001653235.2_ASM165323v2_cds_from_genomic.fna.gz
GCF_000576695.1	Kuraishia capsulata CBS 1993	317047	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/576/695/GCF_000576695.1_AUH_PRJEB4427_v1/GCF_000576695.1_AUH_PRJEB4427_v1_cds_from_genomic.fna.gz
GCF_000600275.1	Aspergillus ruber CBS 135680	396024	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/600/275/GCF_000600275.1_Eurhe1/GCF_000600275.1_Eurhe1_cds_from_genomic.fna.gz
GCF_010015585.1	Eremomyces bilateralis CBS 781.70	1341166	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/015/585/GCF_010015585.1_Erebi1/GCF_010015585.1_Erebi1_cds_from_genomic.fna.gz
GCF_010015815.1	Dothidotthia symphoricarpi CBS 119687	548649	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/015/815/GCF_010015815.1_Dotsy1/GCF_010015815.1_Dotsy1_cds_from_genomic.fna.gz
GCF_002847485.1	Aspergillus campestris IBT 28561	41068	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/847/485/GCF_002847485.1_Aspcam1/GCF_002847485.1_Aspcam1_cds_from_genomic.fna.gz
GCF_002849105.1	Aspergillus steynii IBT 23096	306088	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/849/105/GCF_002849105.1_Aspste1/GCF_002849105.1_Aspste1_cds_from_genomic.fna.gz
GCF_002847465.1	Aspergillus novofumigatus IBT 16806	340412	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/847/465/GCF_002847465.1_Aspnov1/GCF_002847465.1_Aspnov1_cds_from_genomic.fna.gz
GCF_002846915.1	Aspergillus ochraceoroseus IBT 24754	138278	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/846/915/GCF_002846915.1_Aspergillus_ochraceoroseus_IBT_24754_v1.1/GCF_002846915.1_Aspergillus ochraceoroseus IBT 24754 v1.1_cds_from_genomic.fna.gz
GCF_000961545.1	Sporothrix schenckii 1099-18	29908	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/961/545/GCF_000961545.1_S_schenckii_v1/GCF_000961545.1_S_schenckii_v1_cds_from_genomic.fna.gz
GCF_000820605.1	Sporothrix brasiliensis 5110	545650	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/820/605/GCF_000820605.1_S_brasiliensis_5110_v1/GCF_000820605.1_S_brasiliensis_5110_v1_cds_from_genomic.fna.gz
GCF_000968595.1	Rasamsonia emersonii CBS 393.64	68825	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/968/595/GCF_000968595.1_ASM96859v1/GCF_000968595.1_ASM96859v1_cds_from_genomic.fna.gz
GCF_001477535.1	Pneumocystis jirovecii RU7	42068	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/477/535/GCF_001477535.1_Pneu_jiro_RU7_V2/GCF_001477535.1_Pneu_jiro_RU7_V2_cds_from_genomic.fna.gz
GCF_001477545.1	Pneumocystis carinii B80	4754	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/477/545/GCF_001477545.1_Pneu_cari_B80_V3/GCF_001477545.1_Pneu_cari_B80_V3_cds_from_genomic.fna.gz
GCF_001907595.1	Talaromyces atroroseus	1441469	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/907/595/GCF_001907595.1_ASM190759v1/GCF_001907595.1_ASM190759v1_cds_from_genomic.fna.gz
GCF_000835455.1	Fonsecaea pedrosoi CBS 271.37	40355	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/835/455/GCF_000835455.1_Fons_pedr_CBS_271_37_V1/GCF_000835455.1_Fons_pedr_CBS_271_37_V1_cds_from_genomic.fna.gz
GCF_000835555.1	Rhinocladiella mackenziei CBS 650.93	86056	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/835/555/GCF_000835555.1_Rhin_mack_CBS_650_93_V1/GCF_000835555.1_Rhin_mack_CBS_650_93_V1_cds_from_genomic.fna.gz
GCF_000835475.1	Cladophialophora bantiana CBS 173.52	89940	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/835/475/GCF_000835475.1_Clad_bant_CBS_173_52_V1/GCF_000835475.1_Clad_bant_CBS_173_52_V1_cds_from_genomic.fna.gz
GCF_000836435.1	Fonsecaea multimorphosa CBS 102226	979981	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/836/435/GCF_000836435.1_Fons_mult_CBS_102226_V1/GCF_000836435.1_Fons_mult_CBS_102226_V1_cds_from_genomic.fna.gz
GCF_003184625.1	Aspergillus neoniger CBS 115656	1196635	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/625/GCF_003184625.1_Aspneo1/GCF_003184625.1_Aspneo1_cds_from_genomic.fna.gz
GCF_003184925.1	Aspergillus vadensis CBS 113365	288669	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/925/GCF_003184925.1_Aspvad1/GCF_003184925.1_Aspvad1_cds_from_genomic.fna.gz
GCF_003184785.1	Aspergillus japonicus CBS 114.51	34381	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/785/GCF_003184785.1_Aspjap1/GCF_003184785.1_Aspjap1_cds_from_genomic.fna.gz
GCF_003184755.1	Aspergillus piperis CBS 112811	319630	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/755/GCF_003184755.1_Asppip1/GCF_003184755.1_Asppip1_cds_from_genomic.fna.gz
GCF_003184535.1	Aspergillus eucalypticola CBS 122712	1340029	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/535/GCF_003184535.1_Aspeuc1/GCF_003184535.1_Aspeuc1_cds_from_genomic.fna.gz
GCF_003184745.1	Aspergillus uvarum CBS 121591	446911	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/745/GCF_003184745.1_Aspuva1/GCF_003184745.1_Aspuva1_cds_from_genomic.fna.gz
GCF_003184845.1	Aspergillus ibericus CBS 121593	301854	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/845/GCF_003184845.1_Aspibe1/GCF_003184845.1_Aspibe1_cds_from_genomic.fna.gz
GCF_003184835.1	Aspergillus costaricaensis CBS 115574	319631	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/835/GCF_003184835.1_Aspcos1/GCF_003184835.1_Aspcos1_cds_from_genomic.fna.gz
GCF_003184825.1	Aspergillus fijiensis CBS 313.89	1191702	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/825/GCF_003184825.1_Aspfij1/GCF_003184825.1_Aspfij1_cds_from_genomic.fna.gz
GCF_003184545.1	Aspergillus heteromorphus CBS 117.55	51019	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/545/GCF_003184545.1_Asphet1/GCF_003184545.1_Asphet1_cds_from_genomic.fna.gz
GCF_003184765.1	Aspergillus aculeatinus CBS 121060	487661	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/765/GCF_003184765.1_Aspacu1/GCF_003184765.1_Aspacu1_cds_from_genomic.fna.gz
GCF_010015735.1	Aaosphaeria arxii CBS 175.79	1450171	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/015/735/GCF_010015735.1_Aaoar1/GCF_010015735.1_Aaoar1_cds_from_genomic.fna.gz
GCF_003184595.1	Aspergillus niger CBS 101883	5061	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/595/GCF_003184595.1_Asplac1/GCF_003184595.1_Asplac1_cds_from_genomic.fna.gz
GCF_003184695.1	Aspergillus brunneoviolaceus CBS 621.78	1191711	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/695/GCF_003184695.1_Aspbru1/GCF_003184695.1_Aspbru1_cds_from_genomic.fna.gz
GCF_003184525.1	Aspergillus sclerotioniger CBS 115572	319627	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/525/GCF_003184525.1_Aspscl1/GCF_003184525.1_Aspscl1_cds_from_genomic.fna.gz
GCF_019112545.1	Guyanagaster necrorhizus MCA 3950	856835	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/112/545/GCF_019112545.1_Guyne1/GCF_019112545.1_Guyne1_cds_from_genomic.fna.gz
GCF_003184865.1	Aspergillus homomorphus CBS 101889	319626	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/865/GCF_003184865.1_Asphom1/GCF_003184865.1_Asphom1_cds_from_genomic.fna.gz
GCF_003184585.1	Aspergillus saccharolyticus JOP 1030-1	979771	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/585/GCF_003184585.1_Aspsac1/GCF_003184585.1_Aspsac1_cds_from_genomic.fna.gz
GCF_001642045.1	Paraphaeosphaeria sporulosa	1460663	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/642/045/GCF_001642045.1_Parsp1/GCF_001642045.1_Parsp1_cds_from_genomic.fna.gz
GCF_014898435.1	Botrytis sinoallii	1463999	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/898/435/GCF_014898435.1_ASM1489843v1/GCF_014898435.1_ASM1489843v1_cds_from_genomic.fna.gz
GCF_000760515.2	Mitosporidium daphniae	1485682	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/760/515/GCF_000760515.2_UGP1.1/GCF_000760515.2_UGP1.1_cds_from_genomic.fna.gz
GCF_009193645.1	Aspergillus pseudonomiae	1506151	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/193/645/GCF_009193645.1_Asppsen1/GCF_009193645.1_Asppsen1_cds_from_genomic.fna.gz
GCF_001204775.2	Aspergillus nomiae NRRL 13137	41061	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/204/775/GCF_001204775.2_ASM120477v2/GCF_001204775.2_ASM120477v2_cds_from_genomic.fna.gz
GCF_018340605.1	Aspergillus pseudoviridinutans	1517512	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/340/605/GCF_018340605.1_Asppvi_assembly01/GCF_018340605.1_Asppvi_assembly01_cds_from_genomic.fna.gz
GCF_003144195.1	Ceraceosorus guamensis	1522189	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/144/195/GCF_003144195.1_Cersp1/GCF_003144195.1_Cersp1_cds_from_genomic.fna.gz
GCF_013396195.1	Fusarium tjaetaba	1567544	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/396/195/GCF_013396195.1_ASM1339619v1/GCF_013396195.1_ASM1339619v1_cds_from_genomic.fna.gz
GCF_003144245.1	Jaminaea rosea	1569628	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/144/245/GCF_003144245.1_Jamsp1/GCF_003144245.1_Jamsp1_cds_from_genomic.fna.gz
GCF_004337985.1	Pyricularia pennisetigena	1578925	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/337/985/GCF_004337985.1_ASM433798v1/GCF_004337985.1_ASM433798v1_cds_from_genomic.fna.gz
GCF_001299255.1	Phialophora attinorum	1664694	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/299/255/GCF_001299255.1_ASM129925v1/GCF_001299255.1_ASM129925v1_cds_from_genomic.fna.gz
GCF_020744255.1	Microdochium trichocladiopsis	1682393	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/744/255/GCF_020744255.1_Mictri1/GCF_020744255.1_Mictri1_cds_from_genomic.fna.gz
GCF_003144135.1	Pseudomicrostroma glucosiphilum	1684307	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/144/135/GCF_003144135.1_Rhodsp1/GCF_003144135.1_Rhodsp1_cds_from_genomic.fna.gz
GCF_008629635.1	Kwoniella shandongensis	1734106	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/629/635/GCF_008629635.1_Kwon_shan_CBS_12478_V1/GCF_008629635.1_Kwon_shan_CBS_12478_V1_cds_from_genomic.fna.gz
GCF_015039405.1	Cantharellus anzutake	1750568	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/039/405/GCF_015039405.1_Cananz1/GCF_015039405.1_Cananz1_cds_from_genomic.fna.gz
GCF_006535985.1	Synchytrium microbalum	1806994	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/535/985/GCF_006535985.1_ASM653598v1/GCF_006535985.1_ASM653598v1_cds_from_genomic.fna.gz
GCF_003369625.1	Aspergillus mulundensis	1810919	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/369/625/GCF_003369625.1_ASM336962v1/GCF_003369625.1_ASM336962v1_cds_from_genomic.fna.gz
GCF_001773325.1	Penicillium arizonense	1835702	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/773/325/GCF_001773325.1_ASM177332v1/GCF_001773325.1_ASM177332v1_cds_from_genomic.fna.gz
GCF_000292625.1	Dacryopinax primogenitus	1858805	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/292/625/GCF_000292625.1_Dacryopinax_sp._DJM_731_SSP1_v1.0/GCF_000292625.1_Dacryopinax sp. DJM 731 SSP1 v1.0_cds_from_genomic.fna.gz
GCF_016758775.1	Suillus clintonianus	1904413	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/758/775/GCF_016758775.1_Suicli1/GCF_016758775.1_Suicli1_cds_from_genomic.fna.gz
GCF_016758755.1	Suillus discolor	1912936	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/758/755/GCF_016758755.1_Suidis1/GCF_016758755.1_Suidis1_cds_from_genomic.fna.gz
GCF_016647785.1	Suillus fuscotomentosus	1912939	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/647/785/GCF_016647785.1_Suifus1/GCF_016647785.1_Suifus1_cds_from_genomic.fna.gz
GCF_019207285.1	Ogataea haglerorum	1937702	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/207/285/GCF_019207285.1_ASM1920728v1/GCF_019207285.1_ASM1920728v1_cds_from_genomic.fna.gz
GCF_013461495.1	Botrytis fragariae	1964551	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/461/495/GCF_013461495.1_Bfra_R1V1/GCF_013461495.1_Bfra_R1V1_cds_from_genomic.fna.gz
GCF_000149585.1	Histoplasma mississippiense (nom. inval.)	2059318	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/149/585/GCF_000149585.1_ASM14958v1/GCF_000149585.1_ASM14958v1_cds_from_genomic.fna.gz
GCF_014461135.1	Mycena indigotica	2126181	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/461/135/GCF_014461135.1_ASM1446113v1/GCF_014461135.1_ASM1446113v1_cds_from_genomic.fna.gz
GCF_014898535.1	Botrytis deweyae	2478750	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/898/535/GCF_014898535.1_ASM1489853v1/GCF_014898535.1_ASM1489853v1_cds_from_genomic.fna.gz
GCF_902498895.1	Saprochaete ingens	2606893	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/498/895/GCF_902498895.1_sapIngB/GCF_902498895.1_sapIngB_cds_from_genomic.fna.gz
GCF_019669845.1	Emericellopsis atlantica	2614577	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/669/845/GCF_019669845.1_AcreTS7_1/GCF_019669845.1_AcreTS7_1_cds_from_genomic.fna.gz
GCF_003357145.1	Venustampulla echinocandica	2656787	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/357/145/GCF_003357145.1_ASM335714v1/GCF_003357145.1_ASM335714v1_cds_from_genomic.fna.gz
GCF_020744385.1	Fusarium flagelliforme	2675880	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/744/385/GCF_020744385.1_Fuseq1/GCF_020744385.1_Fuseq1_cds_from_genomic.fna.gz
GCF_019456465.1	Bacidia gigantensis	2732470	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/456/465/GCF_019456465.1_ASM1945646v1/GCF_019456465.1_ASM1945646v1_cds_from_genomic.fna.gz
GCF_002105105.1	Protomyces lactucae-debilis	2754530	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/105/105/GCF_002105105.1_Prola1/GCF_002105105.1_Prola1_cds_from_genomic.fna.gz
